V1,V2,V3,V4,V5,AName
4,0,0,26,415,北平里
5,0,0,27,415,中興里
6,9,0,30,415,埔墘村
6,2,0,11,416,高明里
1,0,0,12,416,景美里
2,0,0,12,416,中鶯里
3,0,0,19,416,淡溝里
6,5,0,19,416,柑園村
4,0,0,26,416,北寮里
5,0,0,28,416,東林里
6,9,0,30,416,射寮村
6,2,0,11,417,高城里
1,0,0,12,417,景慶里
2,0,0,12,417,南鶯里
3,0,0,19,417,健行里
6,5,0,19,417,成功村
4,0,0,26,417,玉山里
5,0,0,28,417,林園里
6,9,0,30,417,後灣村
6,2,0,11,418,白鷺里
1,0,0,12,418,景仁里
2,0,0,12,418,建國里
3,0,0,19,418,明德里
6,5,0,19,418,大庄村
4,0,0,26,418,關山里
5,0,0,28,418,溪州里
6,9,0,31,418,滿州村
6,2,0,11,419,大湳里
1,0,0,12,419,景華里
2,0,0,12,419,二甲里
3,0,0,19,419,明新里
6,5,0,19,419,榮光村
4,0,0,27,419,東和里
5,0,0,28,419,潭頭里
6,9,0,31,419,里德村
6,2,0,11,420,大發里
1,0,0,12,420,萬有里
2,0,0,12,420,二橋里
3,0,0,19,420,長青里
6,5,0,19,420,潮洋村
4,0,0,27,420,塭南里
5,0,0,28,420,中厝里
6,9,0,31,420,响林村
6,2,0,11,421,大仁里
1,0,0,12,421,萬祥里
2,0,0,12,421,尖山里
3,0,0,19,421,立人里
6,5,0,19,421,張厝村
4,0,0,27,421,州南里
5,0,0,28,421,中門里
6,9,0,31,421,永靖村
6,2,0,11,422,大明里
1,0,0,12,422,萬隆里
2,0,0,12,422,南靖里
3,0,0,19,422,中達里
6,5,0,19,422,菜公村
4,0,0,27,422,安順里
5,0,0,28,422,頂厝里
6,9,0,31,422,港口村
6,2,0,11,423,大安里
1,0,0,12,423,萬年里
2,0,0,12,423,同慶里
6,5,0,19,423,三條村
3,0,0,20,423,三民里
4,0,0,27,423,州北里
5,0,0,28,423,港埔里
6,9,0,31,423,長樂村
6,2,0,11,424,大竹里
1,0,0,12,424,萬和里
2,0,0,12,424,永昌里
6,5,0,19,424,三圳村
3,0,0,20,424,平和里
4,0,0,27,424,新順里
5,0,0,28,424,西溪里
6,9,0,31,424,九棚村
6,2,0,11,425,大興里
1,0,0,12,425,萬盛里
2,0,0,12,425,永吉里
6,5,0,19,425,水尾村
3,0,0,20,425,利民里
4,0,0,27,425,頂安里
5,0,0,28,425,港嘴里
6,9,0,31,425,港仔村
6,2,0,11,426,大愛里
1,0,0,12,426,興豐里
2,0,0,12,426,鳳祥里
3,0,0,20,426,公民里
6,5,0,20,426,大村村
4,0,0,27,426,安慶里
5,0,0,28,426,北汕里
6,9,0,32,426,城南里
6,2,0,11,427,大華里
1,0,0,12,427,興邦里
2,0,0,12,427,鳳鳴里
3,0,0,20,427,廣民里
6,5,0,20,427,茄苳村
4,0,0,27,427,溪北里
5,0,0,28,427,林內里
6,9,0,32,427,城北里
6,2,0,11,428,大順里
1,0,0,12,428,興光里
2,0,0,12,428,鳳福里
3,0,0,20,428,東昇里
6,5,0,20,428,田洋村
4,0,0,27,428,安和里
5,0,0,28,428,王公里
6,9,0,32,428,城西里
6,2,0,11,429,大和里
1,0,0,12,429,興家里
2,0,0,12,429,大湖里
3,0,0,20,429,民生里
6,5,0,20,429,貢旗村
4,0,0,27,429,安西里
5,0,0,28,429,林家里
6,9,0,32,429,網紗里
6,2,0,11,430,大昌里
1,0,0,12,430,興得里
2,0,0,12,430,中湖里
3,0,0,20,430,藍興里
6,5,0,20,430,南勢村
4,0,0,27,430,溪頂里
5,0,0,28,430,龔厝里
6,9,0,32,430,仁壽里
6,2,0,11,431,大信里
1,0,0,12,431,興業里
2,0,0,12,431,東湖里
3,0,0,20,431,公館里
6,5,0,20,431,大橋村
4,0,0,27,431,安東里
5,0,0,28,431,鳳芸里
6,9,0,32,431,茄湖里
6,2,0,11,432,陸光里
1,0,0,12,432,興安里
2,0,0,13,432,留侯里
3,0,0,20,432,和龍里
6,5,0,20,432,加錫村
4,0,0,27,432,鳳凰里
5,0,0,28,432,中芸里
6,9,0,32,432,頭溝里
6,2,0,11,433,大同里
1,0,0,12,433,興福里
2,0,0,13,433,流芳里
3,0,0,20,433,民龍里
6,5,0,20,433,大崙村
4,0,0,27,433,梅花里
5,0,0,28,433,東汕里
6,9,0,32,433,四溝里
6,2,0,11,434,大慶里
1,0,0,12,434,興旺里
2,0,0,13,434,赤松里
3,0,0,20,434,安龍里
6,5,0,20,434,新興村
4,0,0,27,434,理想里
5,0,0,28,434,西汕里
6,9,0,32,434,德和里
6,2,0,11,435,大成里
1,0,0,12,435,興泰里
2,0,0,13,435,黃石里
3,0,0,20,435,吉龍里
6,5,0,20,435,擺塘村
4,0,0,27,435,大安里
5,0,0,28,435,仁愛里
6,9,0,32,435,龍水里
6,2,0,11,436,大義里
1,0,0,12,436,興昌里
2,0,0,13,436,挹秀里
3,0,0,20,436,後龍里
6,5,0,20,436,過溝村
4,0,0,27,436,原佃里
5,0,0,28,436,文賢里
6,9,0,32,436,山海里
6,2,0,11,437,大忠里
1,0,0,12,437,試院里
2,0,0,13,437,湳興里
3,0,0,20,437,土庫里
6,5,0,20,437,村上村
4,0,0,27,437,長安里
5,0,0,28,437,廣應里
6,9,0,32,437,大光里
6,2,0,11,438,大智里
1,0,0,12,438,華興里
2,0,0,13,438,新興里
3,0,0,20,438,大忠里
6,5,0,20,438,美港村
4,0,0,27,438,公親里
5,0,0,28,438,五福里
6,9,0,32,438,水泉里
6,2,0,11,439,大宏里
1,0,0,12,439,明義里
2,0,0,13,439,社後里
3,0,0,20,439,双龍里
6,5,0,20,439,黃厝村
4,0,0,27,439,布袋里
5,0,0,28,439,中汕里
6,9,0,32,439,山脚里
6,2,0,11,440,大正里
1,0,0,12,440,明興里
2,0,0,13,440,香社里
3,0,0,20,440,昇平里
6,5,0,20,440,福興村
4,0,0,27,440,總頭里
5,0,0,29,440,鼓峰里
6,9,0,32,440,南灣里
6,2,0,11,441,大福里
1,0,0,12,441,木柵里
2,0,0,13,441,香雅里
3,0,0,20,441,中興里
6,5,0,20,441,平和村
4,0,0,27,441,南興里
5,0,0,29,441,雄峰里
6,9,0,32,441,墾丁里
6,2,0,11,442,大強里
1,0,0,12,442,木新里
2,0,0,13,442,中正里
3,0,0,20,442,忠明里
6,5,0,21,442,崙雅里
4,0,0,27,442,學東里
5,0,0,29,442,前峰里
6,9,0,32,442,鵝鑾里
6,2,0,11,443,大勇里
1,0,0,12,443,順興里
2,0,0,13,443,自強里
3,0,0,20,443,公正里
6,5,0,21,443,振興里
4,0,0,27,443,公塭里
5,0,0,29,443,光榮里
6,9,0,33,443,本福村
6,2,0,11,444,大榮里
1,0,0,12,444,忠順里
2,0,0,13,444,自立里
3,0,0,20,444,公平里
6,5,0,21,444,林厝里
4,0,0,27,444,佃東里
5,0,0,29,444,民族里
6,9,0,33,444,中福村
6,2,0,11,445,大千里
1,0,0,12,445,樟林里
2,0,0,13,445,光華里
3,0,0,20,445,公德里
6,5,0,21,445,出水里
4,0,0,27,445,佃西里
5,0,0,29,445,內惟里
6,9,0,33,445,漁福村
6,2,0,11,446,大漢里
1,0,0,12,446,樟新里
2,0,0,13,446,光榮里
3,0,0,20,446,公益里
6,5,0,21,446,湖水里
4,0,0,27,446,淵西里
5,0,0,29,446,建國里
6,9,0,33,446,大福村
1,0,0,12,447,樟文里
6,2,0,12,447,興和里
2,0,0,13,447,國光里
3,0,0,20,447,忠誠里
6,5,0,21,447,大峯里
4,0,0,27,447,海西里
5,0,0,29,447,忠正里
6,9,0,33,447,南福村
1,0,0,12,448,樟腳里
6,2,0,12,448,福仁里
2,0,0,13,448,港尾里
3,0,0,21,448,綠川里
6,5,0,21,448,鎮興里
4,0,0,27,448,海東里
5,0,0,29,448,自強里
6,9,0,33,448,天福村
1,0,0,12,449,樟樹里
6,2,0,12,449,田心里
2,0,0,13,449,新生里
3,0,0,21,449,繼光里
6,5,0,21,449,浮圳里
4,0,0,27,449,溪心里
5,0,0,29,449,龍井里
6,9,0,33,449,上福村
1,0,0,12,450,萬芳里
6,2,0,12,450,一心里
2,0,0,13,450,金華里
3,0,0,21,450,公園里
6,5,0,21,450,西東里
4,0,0,27,450,淵東里
5,0,0,29,450,正德里
6,9,0,33,450,杉福村
1,0,0,12,451,萬美里
6,2,0,12,451,一德里
2,0,0,13,451,港德里
3,0,0,21,451,光復里
6,5,0,21,451,南東里
4,0,0,27,451,淵中里
5,0,0,29,451,平和里
1,0,0,12,452,博嘉里
6,2,0,12,452,月眉里
2,0,0,13,452,民權里
3,0,0,21,452,大墩里
6,5,0,21,452,中東里
4,0,0,27,452,溪墘里
5,0,0,29,452,民強里
1,0,0,12,453,萬興里
6,2,0,12,453,永福里
2,0,0,13,453,民安里
3,0,0,21,453,柳川里
6,5,0,21,453,東北里
4,0,0,27,453,海佃里
5,0,0,29,453,厚生里
1,0,0,12,454,政大里
6,2,0,12,454,康安里
2,0,0,13,454,建國里
3,0,0,21,454,大誠里
6,5,0,21,454,東和里
4,0,0,27,454,國安里
5,0,0,29,454,龍子里
1,0,0,12,455,指南里
6,2,0,12,455,義和里
2,0,0,13,455,漢生里
3,0,0,21,455,中華里
6,5,0,21,455,民生里
4,0,0,27,455,溪東里
5,0,0,29,455,龍水里
1,0,0,12,456,老泉里
6,2,0,12,456,美華里
2,0,0,13,456,公館里
6,5,0,21,456,黎明里
3,0,0,22,456,新庄里
4,0,0,27,456,安富里
5,0,0,29,456,明誠里
6,2,0,12,457,福安里
2,0,0,13,457,新民里
6,5,0,21,457,惠來里
3,0,0,22,457,振興里
4,0,0,27,457,幸福里
5,0,0,29,457,華豐里
6,2,0,12,458,復興里
2,0,0,13,458,幸福里
6,5,0,21,458,中央里
3,0,0,22,458,東橋里
4,0,0,27,458,海南里
5,0,0,29,458,裕興里
6,2,0,12,459,新峰里
2,0,0,13,459,文德里
6,5,0,21,459,溝皂里
3,0,0,22,459,東興里
4,0,0,27,459,城東里
5,0,0,29,459,裕豐里
6,2,0,12,460,中新里
2,0,0,13,460,忠誠里
6,5,0,21,460,大饒里
3,0,0,22,460,泉源里
4,0,0,27,460,城南里
5,0,0,29,460,鼓岩里
6,2,0,12,461,瑞興里
2,0,0,13,461,陽明里
6,5,0,21,461,大明里
3,0,0,22,461,干城里
4,0,0,27,461,青草里
5,0,0,29,461,樹德里
6,2,0,12,462,仁善里
2,0,0,13,462,百壽里
6,5,0,21,462,萬年里
3,0,0,22,462,旱溪里
4,0,0,27,462,城西里
5,0,0,29,462,寶樹里
6,2,0,12,463,僑愛里
2,0,0,13,463,介壽里
6,5,0,21,463,中正里
3,0,0,22,463,樂成里
4,0,0,27,463,城北里
5,0,0,29,463,興宗里
6,2,0,12,464,仁義里
2,0,0,13,464,新埔里
6,5,0,21,464,仁美里
3,0,0,22,464,東門里
4,0,0,27,464,城中里
5,0,0,29,464,光化里
6,2,0,12,465,仁和里
2,0,0,13,465,華江里
6,5,0,21,465,新興里
3,0,0,22,465,十甲里
4,0,0,27,465,砂崙里
5,0,0,29,465,山下里
6,2,0,12,466,仁愛里
2,0,0,13,466,江翠里
6,5,0,21,466,和平里
3,0,0,22,466,東英里
4,0,0,27,466,顯宮里
5,0,0,29,466,河邊里
6,2,0,12,467,仁武里
2,0,0,13,467,純翠里
6,5,0,21,467,光明里
3,0,0,22,467,東南里
4,0,0,27,467,鹿耳里
5,0,0,29,467,綠川里
6,2,0,12,468,仁文里
2,0,0,13,468,溪頭里
6,5,0,21,468,中山里
3,0,0,22,468,東勢里
4,0,0,27,468,四草里
5,0,0,29,468,登山里
6,2,0,12,469,南興里
2,0,0,13,469,聯翠里
6,5,0,21,469,三條里
3,0,0,22,469,合作里
4,0,0,27,469,塩田里
5,0,0,29,469,峰南里
6,2,0,12,470,員林里
2,0,0,13,470,文化里
6,5,0,21,470,忠孝里
3,0,0,22,470,富仁里
4,0,0,28,470,開元里
5,0,0,29,470,麗興里
6,2,0,12,471,光明里
2,0,0,13,471,宏翠里
6,5,0,21,471,仁愛里
3,0,0,22,471,富台里
4,0,0,28,471,元寶里
5,0,0,29,471,新民里
6,2,0,12,472,瑞源里
2,0,0,13,472,仁翠里
6,5,0,21,472,三和里
3,0,0,22,472,東信里
4,0,0,28,472,國興里
5,0,0,29,472,延平里
6,2,0,12,473,三元里
2,0,0,13,473,新翠里
6,5,0,21,473,三橋里
3,0,0,23,473,長春里
4,0,0,28,473,華興里
5,0,0,29,473,維生里
2,0,0,13,474,朝陽里
6,2,0,13,474,三民村
6,5,0,21,474,三愛里
3,0,0,23,474,長榮里
4,0,0,28,474,力行里
5,0,0,29,474,惠安里
2,0,0,13,475,吉翠里
6,2,0,13,475,澤仁村
6,5,0,21,475,三信里
3,0,0,23,475,城隍里
4,0,0,28,475,重興里
5,0,0,29,475,壽山里
2,0,0,13,476,德翠里
6,2,0,13,476,霞雲村
6,5,0,21,476,三多里
3,0,0,23,476,國光里
4,0,0,28,476,東興里
5,0,0,29,476,哨船頭里
2,0,0,13,477,新海里
6,2,0,13,477,義盛村
6,5,0,21,477,三義里
3,0,0,23,477,南門里
4,0,0,28,477,新勝里
5,0,0,29,477,桃源里
2,0,0,13,478,滿翠里
6,2,0,13,478,羅浮村
6,5,0,21,478,新生里
3,0,0,23,478,德義里
4,0,0,28,478,長榮里
5,0,0,30,478,藍橋里
2,0,0,13,479,明翠里
6,2,0,13,479,長興村
6,5,0,21,479,南平里
3,0,0,23,479,積善里
4,0,0,28,479,振興里
5,0,0,30,479,慈愛里
2,0,0,13,480,松翠里
6,2,0,13,480,奎輝村
6,5,0,21,480,南興里
3,0,0,23,480,江川里
4,0,0,28,480,仁愛里
5,0,0,30,480,博愛里
2,0,0,13,481,柏翠里
6,2,0,13,481,高義村
6,5,0,21,481,源潭里
3,0,0,23,481,新榮里
4,0,0,28,481,勝安里
5,0,0,30,481,壽星里
2,0,0,13,482,龍翠里
6,2,0,13,482,三光村
6,5,0,21,482,大埔里
3,0,0,23,482,福興里
4,0,0,28,482,中樓里
5,0,0,30,482,中山里
2,0,0,13,483,松柏里
6,2,0,13,483,華陵村
6,5,0,22,483,浮圳村
3,0,0,23,483,福平里
4,0,0,28,483,永祥里
5,0,0,30,483,教仁里
2,0,0,13,484,華翠里
6,5,0,22,484,東寧村
3,0,0,23,484,福順里
4,0,0,28,484,小康里
5,0,0,30,484,新樂里
2,0,0,13,485,莒光里
6,5,0,22,485,光雲村
3,0,0,23,485,和平里
4,0,0,28,485,實踐里
5,0,0,30,485,中原里
2,0,0,13,486,忠翠里
6,5,0,22,486,五汴村
3,0,0,23,486,平和里
4,0,0,28,486,光武里
5,0,0,30,486,光明里
2,0,0,13,487,嵐翠里
6,5,0,22,487,永興村
3,0,0,23,487,南和里
4,0,0,28,487,大道里
5,0,0,30,487,育仁里
2,0,0,13,488,文聖里
6,5,0,22,488,崙子村
3,0,0,23,488,永興里
4,0,0,28,488,大仁里、大山里
5,0,0,30,488,河濱里
2,0,0,13,489,文翠里
6,5,0,22,489,永東村
3,0,0,23,489,永和里
4,0,0,28,489,興北里
5,0,0,30,489,沙地里
2,0,0,13,490,青翠里
6,5,0,22,490,永西村
3,0,0,23,490,樹義里
4,0,0,28,490,公園里
5,0,0,30,490,南端里
2,0,0,13,491,懷翠里
6,5,0,22,491,永南村
3,0,0,23,491,工學里
4,0,0,28,491,正風里
5,0,0,30,491,港都里
2,0,0,13,492,福翠里
6,5,0,22,492,永北村
3,0,0,23,492,樹德里
4,0,0,28,492,延平里
5,0,0,30,492,江西里
2,0,0,13,493,港嘴里
6,5,0,22,493,港西村
3,0,0,23,493,西川里
4,0,0,28,493,興南里
5,0,0,30,493,新豐里
2,0,0,13,494,埤墘里
6,5,0,22,494,五福村
3,0,0,23,494,崇倫里
4,0,0,28,494,玉皇里
5,0,0,30,494,府北里
2,0,0,13,495,莊敬里
6,5,0,22,495,湳港村
3,0,0,24,495,太平里
4,0,0,28,495,正覺里
5,0,0,30,495,陸橋里
2,0,0,13,496,永安里
6,5,0,22,496,新莊村
3,0,0,24,496,長億里
4,0,0,28,496,六甲里
5,0,0,30,496,瀨南里
2,0,0,13,497,振興里
6,5,0,22,497,瑚璉村
3,0,0,24,497,永成里
4,0,0,28,497,國姓里
5,0,0,30,497,新化里
2,0,0,13,498,振義里
6,5,0,22,498,獨鰲村
3,0,0,24,498,中平里
4,0,0,28,498,長德里
5,0,0,30,498,江南里
2,0,0,13,499,光復里
6,5,0,22,499,敦厚村
3,0,0,24,499,中政里
4,0,0,28,499,三德里
5,0,0,31,499,旗下里
2,0,0,13,500,埔墘里
6,5,0,22,500,崙美村
3,0,0,24,500,平安里
4,0,0,28,500,五福里
5,0,0,31,500,永安里
2,0,0,13,501,富貴里
6,5,0,22,501,同安村
3,0,0,24,501,中興里
4,0,0,28,501,成功里
5,0,0,31,501,振興里
2,0,0,13,502,長壽里
6,5,0,22,502,同仁村
3,0,0,24,502,永平里
4,0,0,28,502,成德里
5,0,0,31,502,慈愛里
2,0,0,13,503,福壽里
6,5,0,22,503,湳墘村
3,0,0,24,503,東平里
4,0,0,28,503,和順里
5,0,0,31,503,復興里
2,0,0,13,504,居仁里
6,5,0,22,504,四芳村
3,0,0,24,504,成功里
4,0,0,28,504,安民里
5,0,0,31,504,中華里
2,0,0,13,505,海山里
6,5,0,22,505,福興村
3,0,0,24,505,東和里
4,0,0,28,505,文元里
5,0,0,31,505,實踐里
2,0,0,13,506,九如里
6,5,0,22,506,竹子村
3,0,0,24,506,建國里
4,0,0,28,506,文成里
5,0,0,31,506,北汕里
2,0,0,13,507,正泰里
6,5,0,23,507,社頭村
3,0,0,24,507,建興里
4,0,0,28,507,裕民里
5,0,0,31,507,南汕里
2,0,0,13,508,玉光里
6,5,0,23,508,廣興村
3,0,0,24,508,坪林里
4,0,0,28,508,大和里
5,0,0,31,508,上竹里
2,0,0,13,509,光仁里
6,5,0,23,509,東興村
3,0,0,24,509,大興里
4,0,0,28,509,大港里
5,0,0,31,509,中洲里
2,0,0,13,510,雙玉里
6,5,0,23,510,松竹村
3,0,0,24,510,勤益里
4,0,0,28,510,大豐里
5,0,0,31,510,安順里
2,0,0,13,511,廣新里
6,5,0,23,511,舊社村
3,0,0,24,511,光華里
4,0,0,28,511,賢北里
5,0,0,31,511,中興里
2,0,0,13,512,深丘里
6,5,0,23,512,廣福村
3,0,0,24,512,光明里
4,0,0,29,512,小西里
5,0,0,32,512,川東里
2,0,0,13,513,香丘里
6,5,0,23,513,橋頭村
3,0,0,24,513,中山里
4,0,0,29,513,大南里
5,0,0,32,513,德西里
2,0,0,13,514,西安里
6,5,0,23,514,新厝村
3,0,0,24,514,豐年里
4,0,0,29,514,銀同里
5,0,0,32,514,裕民里
2,0,0,13,515,東丘里
6,5,0,23,515,張厝村
3,0,0,24,515,宜欣里
4,0,0,29,515,五妃里
5,0,0,32,515,力行里
2,0,0,13,516,民生里
6,5,0,23,516,湳底村
3,0,0,24,516,宜佳里
4,0,0,29,516,郡王里
5,0,0,32,516,豐裕里
2,0,0,13,517,長安里
6,5,0,23,517,仁雅村
3,0,0,24,517,宜昌里
4,0,0,29,517,仙草里
5,0,0,32,517,千秋里
2,0,0,13,518,東安里
6,5,0,23,518,里仁村
3,0,0,24,518,新坪里
4,0,0,29,518,法華里
5,0,0,32,518,千北里
2,0,0,13,519,福丘里
6,5,0,23,519,美雅村
3,0,0,24,519,新吉里
4,0,0,29,519,福安里
5,0,0,32,519,立德里
2,0,0,13,520,福祿里
6,5,0,23,520,崙雅村
3,0,0,24,520,新城里
4,0,0,29,520,進學里
5,0,0,32,520,千歲里
2,0,0,13,521,民族里
6,5,0,23,521,清水村
3,0,0,24,521,新光里
4,0,0,29,521,建國里
5,0,0,32,521,鳳南里
2,0,0,13,522,國泰里
6,5,0,23,522,山湖村
3,0,0,24,522,新興里
4,0,0,29,522,青年里
5,0,0,32,522,興德里
2,0,0,13,523,後埔里
6,5,0,23,523,埤斗村
3,0,0,24,523,新高里
4,0,0,29,523,永福里
5,0,0,32,523,鳳北里
2,0,0,13,524,福德里
6,5,0,23,524,仁和村
3,0,0,24,524,新福里
4,0,0,29,524,永華里
5,0,0,32,524,德北里
2,0,0,13,525,景星里
6,5,0,23,525,平和村
3,0,0,24,525,頭汴里
4,0,0,29,525,天后里
5,0,0,32,525,十全里
2,0,0,13,526,福星里
6,5,0,23,526,協和村
3,0,0,24,526,聖和里
4,0,0,29,526,三民里
5,0,0,32,526,十美里
2,0,0,13,527,鄉雲里
6,5,0,23,527,泰安村
3,0,0,24,527,東汴里
4,0,0,29,527,赤嵌里
5,0,0,32,527,安邦里
2,0,0,13,528,廣德里
6,5,0,23,528,朝興村
3,0,0,24,528,興隆里
4,0,0,29,528,公正里
5,0,0,32,528,安宜里
2,0,0,13,529,大豐里
6,5,0,23,529,龍井村
3,0,0,24,529,福隆里
4,0,0,29,529,萬昌里
5,0,0,32,529,安泰里
2,0,0,13,530,重慶里
6,5,0,23,530,湳雅村
3,0,0,24,530,黃竹里
4,0,0,29,530,開山里
5,0,0,32,530,民享里
2,0,0,13,531,仁愛里
3,0,0,24,531,光隆里
6,5,0,24,531,田尾村
4,0,0,29,531,西賢里
5,0,0,32,531,精華里
2,0,0,13,532,和平里
3,0,0,24,532,永隆里
6,5,0,24,532,溪畔村
4,0,0,29,532,西湖里
5,0,0,32,532,德行里
2,0,0,13,533,廣福里
3,0,0,24,533,德隆里
6,5,0,24,533,打簾村
4,0,0,29,533,光賢里
5,0,0,32,533,德東里
2,0,0,13,534,五權里
6,5,0,24,534,正義村
3,0,0,25,534,豐原里
4,0,0,29,534,文賢里
5,0,0,32,534,立誠里
2,0,0,13,535,華興里
6,5,0,24,535,北曾村
3,0,0,25,535,豐榮里
4,0,0,29,535,協和里
5,0,0,32,535,立業里
2,0,0,13,536,華貴里
6,5,0,24,536,南曾村
3,0,0,25,536,頂街里
4,0,0,29,536,三合里
5,0,0,32,536,安生里
2,0,0,13,537,華福里
6,5,0,24,537,饒平村
3,0,0,25,537,中山里
4,0,0,29,537,普濟里
5,0,0,32,537,安和里
2,0,0,13,538,華德里
6,5,0,24,538,豐田村
3,0,0,25,538,下街里
4,0,0,29,538,水仙里
5,0,0,32,538,安東里
2,0,0,13,539,華東里
6,5,0,24,539,仁里村
3,0,0,25,539,中陽里
4,0,0,29,539,民權里
5,0,0,32,539,達明里
2,0,0,13,540,信義里
6,5,0,24,540,新厝村
3,0,0,25,540,大湳里
4,0,0,29,540,藥王里
5,0,0,32,540,達德里
2,0,0,13,541,浮洲里
6,5,0,24,541,溪頂村
3,0,0,25,541,北湳里
4,0,0,29,541,協進里
5,0,0,32,541,達仁里
2,0,0,13,542,華中里
6,5,0,24,542,柳鳳村
3,0,0,25,542,東湳里
4,0,0,29,542,中正里
5,0,0,32,542,達勇里
2,0,0,13,543,僑中里
6,5,0,24,543,陸豐村
3,0,0,25,543,西湳里
4,0,0,29,543,安海里
5,0,0,32,543,德智里
2,0,0,13,544,大觀里
6,5,0,24,544,海豐村
3,0,0,25,544,豐西里
4,0,0,29,544,大涼里
5,0,0,32,544,德仁里
2,0,0,13,545,歡園里
6,5,0,24,545,睦宜村
3,0,0,25,545,圳寮里
4,0,0,29,545,民主里
5,0,0,32,545,同德里
2,0,0,13,546,中山里
6,5,0,24,546,新生村
3,0,0,25,546,豐圳里
4,0,0,29,546,保安里
5,0,0,32,546,建東里
2,0,0,13,547,復興里
6,5,0,24,547,北鎮村
3,0,0,25,547,富春里
4,0,0,29,547,郡西里
5,0,0,32,547,港西里
2,0,0,13,548,大安里
6,5,0,24,548,南鎮村
3,0,0,25,548,葫蘆里
4,0,0,29,548,民生里
5,0,0,32,548,長明里
2,0,0,13,549,福安里
6,5,0,24,549,福田村
3,0,0,25,549,西安里
4,0,0,29,549,元安里
5,0,0,32,549,港東里
2,0,0,13,550,聚安里
6,5,0,24,550,新興村
3,0,0,25,550,西勢里
4,0,0,30,550,文平里
5,0,0,32,550,港新里
2,0,0,13,551,龍安里
3,0,0,25,551,中興里
6,5,0,25,551,香山里
4,0,0,30,551,建平里
5,0,0,32,551,博愛里
2,0,0,13,552,崑崙里
3,0,0,25,552,社皮里
6,5,0,25,552,碧峰里
4,0,0,30,552,怡平里
5,0,0,32,552,博惠里
2,0,0,13,553,成和里
3,0,0,25,553,三村里
6,5,0,25,553,東源里
4,0,0,30,553,華平里
5,0,0,32,553,鼎金里
2,0,0,13,554,溪洲里
3,0,0,25,554,東勢里
6,5,0,25,554,復興里
4,0,0,30,554,平通里
5,0,0,32,554,鼎盛里
2,0,0,13,555,溪福里
3,0,0,25,555,民生里
6,5,0,25,555,平和里
4,0,0,30,555,億載里
5,0,0,32,555,鼎強里
2,0,0,13,556,溪北里
3,0,0,25,556,田心里
6,5,0,25,556,頂潭里
4,0,0,30,556,育平里
5,0,0,32,556,鼎力里
2,0,0,13,557,堂春里
3,0,0,25,557,豐田里
6,5,0,25,557,新庄里
4,0,0,30,557,國平里
5,0,0,32,557,鼎西里
2,0,0,14,558,中原里
3,0,0,25,558,鎌村里
6,5,0,25,558,中潭里
4,0,0,30,558,漁光里
5,0,0,32,558,鼎中里
2,0,0,14,559,連和里
3,0,0,25,559,陽明里
6,5,0,25,559,龍潭里
4,0,0,30,559,平安里
5,0,0,32,559,鼎泰里
2,0,0,14,560,連城里
3,0,0,25,560,南陽里
6,5,0,25,560,北路里
4,0,0,30,560,石門里
5,0,0,32,560,本館里
2,0,0,14,561,力行里
3,0,0,25,561,北陽里
6,5,0,25,561,西路里
4,0,0,30,561,港仔里
5,0,0,32,561,本和里
2,0,0,14,562,正行里
3,0,0,25,562,東陽里
6,5,0,25,562,東路里
4,0,0,30,562,海頭里
5,0,0,32,562,本文里
2,0,0,14,563,德行里
3,0,0,25,563,南村里
6,5,0,25,563,南路里
4,0,0,30,563,西門里
5,0,0,32,563,本武里
2,0,0,14,564,枋寮里
3,0,0,25,564,南田里
6,5,0,25,564,中路里
4,0,0,30,564,金城里
5,0,0,32,564,本元里
2,0,0,14,565,漳和里
3,0,0,25,565,南嵩里
6,5,0,25,565,梅州里
4,0,0,31,565,大恩里
5,0,0,32,565,本安里
2,0,0,14,566,廟美里
3,0,0,25,566,翁明里
6,5,0,25,566,三安里
4,0,0,31,566,大林里
5,0,0,32,566,本上里
2,0,0,14,567,福真里
3,0,0,25,567,翁子里
6,5,0,25,567,大崙里
4,0,0,31,567,大忠里
5,0,0,32,567,本揚里
2,0,0,14,568,福善里
3,0,0,25,568,翁社里
6,5,0,25,568,沙崙里
4,0,0,31,568,新生里
5,0,0,32,568,寶獅里
2,0,0,14,569,福美里
3,0,0,25,569,朴子里
6,5,0,25,569,新民里
4,0,0,31,569,竹溪里
5,0,0,32,569,寶德里
2,0,0,14,570,福祥里
6,5,0,25,570,三民里
3,0,0,26,570,石岡里
4,0,0,31,570,明德里
5,0,0,32,570,寶泰里
2,0,0,14,571,瓦磘里
6,5,0,25,571,三光里
3,0,0,26,571,萬安里
4,0,0,31,571,荔宅里
5,0,0,32,571,寶興里
2,0,0,14,572,福和里
6,5,0,25,572,大社里
3,0,0,26,572,九房里
4,0,0,31,572,大成里
5,0,0,32,572,寶中里
2,0,0,14,573,佳和里
3,0,0,26,573,金星里
6,5,0,26,573,復興村
4,0,0,31,573,田寮里
5,0,0,32,573,寶華里
2,0,0,14,574,新南里
3,0,0,26,574,龍興里
6,5,0,26,574,十五村
4,0,0,31,574,新興里
5,0,0,32,574,寶國里
2,0,0,14,575,南山里
3,0,0,26,575,萬興里
6,5,0,26,575,合和村
4,0,0,31,575,再興里
5,0,0,32,575,寶民里
2,0,0,14,576,平河里
3,0,0,26,576,梅子里
6,5,0,26,576,上豊村
